event_id,event_type,activity,start_time,end_time,robot_id,mission_id,segment_id,task_id
e346,Control,position,2026-01-01T08:15:06.45,2026-01-01T08:15:08.26,r8,,,
e347,Control,align_gripper,2026-01-01T08:15:08.26,2026-01-01T08:15:10.32,r8,,,
e234,Control,navigate,2026-01-01T08:15:08.59,2026-01-01T08:16:47.03,r3,,,
e471,Control,position,2026-01-01T08:15:09.66,2026-01-01T08:15:11.47,r2,,,
e348,Control,grasp,2026-01-01T08:15:10.32,2026-01-01T08:15:13.02,r8,,,
e472,Control,activate_sprayer,2026-01-01T08:15:11.47,2026-01-01T08:15:14.71,r2,,,
e349,Task,harvest,2026-01-01T08:15:13.02,2026-01-01T08:15:36.44,r8,m3,m3_s2,t25
e473,Task,spray,2026-01-01T08:15:14.71,2026-01-01T08:15:29.90,r2,m9,m9_s1,t79
e387,Control,position,2026-01-01T08:15:21.28,2026-01-01T08:15:23.04,r4,,,
e501,Control,position,2026-01-01T08:15:22.09,2026-01-01T08:15:23.95,r6,,,
e388,Control,align_gripper,2026-01-01T08:15:23.04,2026-01-01T08:15:25.22,r4,,,
e502,Control,activate_sprayer,2026-01-01T08:15:23.95,2026-01-01T08:15:26.99,r6,,,
e389,Control,grasp,2026-01-01T08:15:25.22,2026-01-01T08:15:28.24,r4,,,
e503,Task,spray,2026-01-01T08:15:26.99,2026-01-01T08:15:42.95,r6,m8,m8_s2,t72
e390,Task,harvest,2026-01-01T08:15:28.24,2026-01-01T08:15:52.61,r4,m4,m4_s2,t35
e408,Control,navigate,2026-01-01T08:15:36.44,2026-01-01T08:18:15.06,r8,,,
e231,Control,position,2026-01-01T08:15:42.39,2026-01-01T08:15:44.22,r5,,,
e232,Control,align_camera,2026-01-01T08:15:44.22,2026-01-01T08:15:46.46,r5,,,
e233,Task,inspect,2026-01-01T08:15:46.46,2026-01-01T08:15:56.39,r5,m10,m10_s1,t88
e207,Control,position,2026-01-01T08:15:51.55,2026-01-01T08:15:53.61,r7,,,
e391,Control,navigate,2026-01-01T08:15:52.61,2026-01-01T08:16:57.59,r4,,,
e208,Control,align_camera,2026-01-01T08:15:53.61,2026-01-01T08:15:55.68,r7,,,
e209,Task,inspect,2026-01-01T08:15:55.68,2026-01-01T08:16:08.59,r7,m9,m9_s3,t83
e252,Control,navigate,2026-01-01T08:15:56.39,2026-01-01T08:17:38.29,r5,,,
e528,Control,navigate,2026-01-01T08:16:08.59,2026-01-01T08:16:40.31,r2,,,
e238,Control,navigate,2026-01-01T08:16:08.59,2026-01-01T08:17:13.81,r7,,,
e219,Control,position,2026-01-01T08:16:31.11,2026-01-01T08:16:33.26,r1,,,
e220,Control,align_camera,2026-01-01T08:16:33.26,2026-01-01T08:16:35.46,r1,,,
e221,Task,inspect,2026-01-01T08:16:35.46,2026-01-01T08:16:49.80,r1,m8,m8_s3,t74
e529,Control,position,2026-01-01T08:16:40.31,2026-01-01T08:16:42.41,r2,,,
e530,Control,activate_sprayer,2026-01-01T08:16:42.41,2026-01-01T08:16:44.89,r2,,,
e531,Task,spray,2026-01-01T08:16:44.89,2026-01-01T08:17:04.67,r2,m9,m9_s3,t84
e235,Control,position,2026-01-01T08:16:47.03,2026-01-01T08:16:48.63,r3,,,
e236,Control,align_camera,2026-01-01T08:16:48.63,2026-01-01T08:16:50.67,r3,,,
e260,Control,navigate,2026-01-01T08:16:49.80,2026-01-01T08:17:13.10,r1,,,
e237,Task,inspect,2026-01-01T08:16:50.67,2026-01-01T08:17:03.02,r3,m10,m10_s2,t90
e392,Control,position,2026-01-01T08:16:57.59,2026-01-01T08:16:59.76,r4,,,
e393,Control,align_gripper,2026-01-01T08:16:59.76,2026-01-01T08:17:01.97,r4,,,
e394,Control,grasp,2026-01-01T08:17:01.97,2026-01-01T08:17:05.33,r4,,,
e537,Control,navigate,2026-01-01T08:17:03.02,2026-01-01T08:17:27.54,r6,,,
e256,Control,navigate,2026-01-01T08:17:03.02,2026-01-01T08:18:20.10,r3,,,
e395,Task,harvest,2026-01-01T08:17:05.33,2026-01-01T08:17:26.94,r4,m3,m3_s1,t23
e261,Control,position,2026-01-01T08:17:13.10,2026-01-01T08:17:15.08,r1,,,
e239,Control,position,2026-01-01T08:17:13.81,2026-01-01T08:17:16.18,r7,,,
e262,Control,align_camera,2026-01-01T08:17:15.08,2026-01-01T08:17:16.94,r1,,,
e240,Control,align_camera,2026-01-01T08:17:16.18,2026-01-01T08:17:17.87,r7,,,
e263,Task,inspect,2026-01-01T08:17:16.94,2026-01-01T08:17:27.97,r1,m11,m11_s3,t102
e241,Task,inspect,2026-01-01T08:17:17.87,2026-01-01T08:17:28.88,r7,m10,m10_s3,t93
e413,Control,navigate,2026-01-01T08:17:26.94,2026-01-01T08:19:35.70,r4,,,
e538,Control,position,2026-01-01T08:17:27.54,2026-01-01T08:17:29.76,r6,,,
e287,Control,navigate,2026-01-01T08:17:27.97,2026-01-01T08:17:54.68,r1,,,
e273,Control,navigate,2026-01-01T08:17:28.88,2026-01-01T08:18:34.12,r7,,,
e539,Control,activate_sprayer,2026-01-01T08:17:29.76,2026-01-01T08:17:32.22,r6,,,
e540,Task,spray,2026-01-01T08:17:32.22,2026-01-01T08:17:46.70,r6,m10,m10_s2,t91
e253,Control,position,2026-01-01T08:17:38.29,2026-01-01T08:17:40.00,r5,,,
e254,Control,align_camera,2026-01-01T08:17:40.00,2026-01-01T08:17:41.89,r5,,,
e255,Task,inspect,2026-01-01T08:17:41.89,2026-01-01T08:17:51.95,r5,m11,m11_s1,t97
e546,Control,navigate,2026-01-01T08:17:46.70,2026-01-01T08:19:09.62,r6,,,
e560,Control,navigate,2026-01-01T08:17:51.95,2026-01-01T08:20:01.78,r2,,,
e291,Control,navigate,2026-01-01T08:17:51.95,2026-01-01T08:20:18.63,r5,,,
e288,Control,position,2026-01-01T08:17:54.68,2026-01-01T08:17:56.96,r1,,,
e289,Control,align_camera,2026-01-01T08:17:56.96,2026-01-01T08:17:58.82,r1,,,
e290,Task,inspect,2026-01-01T08:17:58.82,2026-01-01T08:18:08.56,r1,m12,m12_s1,t107
e308,Control,navigate,2026-01-01T08:18:08.56,2026-01-01T08:20:40.65,r1,,,
e409,Control,position,2026-01-01T08:18:15.06,2026-01-01T08:18:17.10,r8,,,
e410,Control,align_gripper,2026-01-01T08:18:17.10,2026-01-01T08:18:18.83,r8,,,
e411,Control,grasp,2026-01-01T08:18:18.83,2026-01-01T08:18:21.37,r8,,,
e257,Control,position,2026-01-01T08:18:20.10,2026-01-01T08:18:21.83,r3,,,
e412,Task,harvest,2026-01-01T08:18:21.37,2026-01-01T08:18:46.15,r8,m3,m3_s3,t28
e258,Control,align_camera,2026-01-01T08:18:21.83,2026-01-01T08:18:23.66,r3,,,
e259,Task,inspect,2026-01-01T08:18:23.66,2026-01-01T08:18:36.46,r3,m11,m11_s2,t100
e274,Control,position,2026-01-01T08:18:34.12,2026-01-01T08:18:36.27,r7,,,
e275,Control,align_camera,2026-01-01T08:18:36.27,2026-01-01T08:18:38.60,r7,,,
e312,Control,navigate,2026-01-01T08:18:36.46,2026-01-01T08:20:12.47,r3,,,
e276,Task,final_inspection,2026-01-01T08:18:38.60,2026-01-01T08:18:47.34,r7,m1,,t10
e460,Control,navigate,2026-01-01T08:18:46.15,2026-01-01T08:20:02.95,r8,,,
e295,Control,navigate,2026-01-01T08:18:47.34,2026-01-01T08:19:21.58,r7,,,
e547,Control,position,2026-01-01T08:19:09.62,2026-01-01T08:19:11.33,r6,,,
e548,Control,activate_sprayer,2026-01-01T08:19:11.33,2026-01-01T08:19:13.99,r6,,,
e549,Task,spray,2026-01-01T08:19:13.99,2026-01-01T08:19:30.48,r6,m11,m11_s3,t103
e296,Control,position,2026-01-01T08:19:21.58,2026-01-01T08:19:23.88,r7,,,
e297,Control,align_camera,2026-01-01T08:19:23.88,2026-01-01T08:19:25.63,r7,,,
e298,Task,inspect,2026-01-01T08:19:25.63,2026-01-01T08:19:39.82,r7,m12,m12_s3,t112
e414,Control,position,2026-01-01T08:19:35.70,2026-01-01T08:19:37.58,r4,,,
e415,Control,align_gripper,2026-01-01T08:19:37.58,2026-01-01T08:19:39.90,r4,,,
e316,Control,navigate,2026-01-01T08:19:39.82,2026-01-01T08:21:21.84,r7,,,
e416,Control,grasp,2026-01-01T08:19:39.90,2026-01-01T08:19:42.88,r4,,,
e417,Task,harvest,2026-01-01T08:19:42.88,2026-01-01T08:20:02.29,r4,m6,m6_s1,t51
e561,Control,position,2026-01-01T08:20:01.78,2026-01-01T08:20:04.05,r2,,,
e465,Control,navigate,2026-01-01T08:20:02.29,2026-01-01T08:21:54.37,r4,,,
e461,Control,position,2026-01-01T08:20:02.95,2026-01-01T08:20:05.10,r8,,,
e562,Control,activate_sprayer,2026-01-01T08:20:04.05,2026-01-01T08:20:06.63,r2,,,
e462,Control,align_gripper,2026-01-01T08:20:05.10,2026-01-01T08:20:07.28,r8,,,
e563,Task,spray,2026-01-01T08:20:06.63,2026-01-01T08:20:27.32,r2,m11,m11_s1,t98
e463,Control,grasp,2026-01-01T08:20:07.28,2026-01-01T08:20:10.73,r8,,,
e464,Task,harvest,2026-01-01T08:20:10.73,2026-01-01T08:20:30.79,r8,m6,m6_s3,t56
e313,Control,position,2026-01-01T08:20:12.47,2026-01-01T08:20:14.27,r3,,,
e314,Control,align_camera,2026-01-01T08:20:14.27,2026-01-01T08:20:15.87,r3,,,
e315,Task,inspect,2026-01-01T08:20:15.87,2026-01-01T08:20:27.37,r3,m13,m13_s2,t119
e292,Control,position,2026-01-01T08:20:18.63,2026-01-01T08:20:20.44,r5,,,
e293,Control,align_camera,2026-01-01T08:20:20.44,2026-01-01T08:20:22.06,r5,,,
e294,Task,inspect,2026-01-01T08:20:22.06,2026-01-01T08:20:34.49,r5,m12,m12_s2,t109
e324,Control,navigate,2026-01-01T08:20:27.37,2026-01-01T08:21:22.41,r3,,,
e474,Control,navigate,2026-01-01T08:20:30.79,2026-01-01T08:20:50.33,r8,,,
e328,Control,navigate,2026-01-01T08:20:34.49,2026-01-01T08:21:47.51,r5,,,
e604,Control,navigate,2026-01-01T08:20:34.49,2026-01-01T08:23:01.17,r2,,,
e309,Control,position,2026-01-01T08:20:40.65,2026-01-01T08:20:42.96,r1,,,
e310,Control,align_camera,2026-01-01T08:20:42.96,2026-01-01T08:20:45.05,r1,,,
e311,Task,inspect,2026-01-01T08:20:45.05,2026-01-01T08:20:55.07,r1,m13,m13_s1,t116
e475,Control,position,2026-01-01T08:20:50.33,2026-01-01T08:20:52.52,r8,,,
e476,Control,align_gripper,2026-01-01T08:20:52.52,2026-01-01T08:20:54.41,r8,,,
e477,Control,grasp,2026-01-01T08:20:54.41,2026-01-01T08:20:57.54,r8,,,
e332,Control,navigate,2026-01-01T08:20:55.07,2026-01-01T08:22:21.37,r1,,,
e608,Control,navigate,2026-01-01T08:20:55.07,2026-01-01T08:23:36.90,r6,,,
e478,Task,harvest,2026-01-01T08:20:57.54,2026-01-01T08:21:24.71,r8,m9,m9_s2,t82
e317,Control,position,2026-01-01T08:21:21.84,2026-01-01T08:21:23.48,r7,,,
e325,Control,position,2026-01-01T08:21:22.41,2026-01-01T08:21:24.16,r3,,,
e318,Control,align_camera,2026-01-01T08:21:23.48,2026-01-01T08:21:25.37,r7,,,
e326,Control,align_camera,2026-01-01T08:21:24.16,2026-01-01T08:21:25.86,r3,,,
e490,Control,navigate,2026-01-01T08:21:24.71,2026-01-01T08:23:12.32,r8,,,
e319,Task,inspect,2026-01-01T08:21:25.37,2026-01-01T08:21:35.96,r7,m13,m13_s3,t121
e327,Task,inspect,2026-01-01T08:21:25.86,2026-01-01T08:21:39.60,r3,m14,m14_s1,t126
e350,Control,navigate,2026-01-01T08:21:35.96,2026-01-01T08:22:19.98,r7,,,
e354,Control,navigate,2026-01-01T08:21:39.60,2026-01-01T08:22:24.55,r3,,,
e329,Control,position,2026-01-01T08:21:47.51,2026-01-01T08:21:49.71,r5,,,
e330,Control,align_camera,2026-01-01T08:21:49.71,2026-01-01T08:21:51.60,r5,,,
e331,Task,inspect,2026-01-01T08:21:51.60,2026-01-01T08:22:02.75,r5,m14,m14_s2,t128
e466,Control,position,2026-01-01T08:21:54.37,2026-01-01T08:21:55.98,r4,,,
e467,Control,align_gripper,2026-01-01T08:21:55.98,2026-01-01T08:21:58.12,r4,,,
e468,Control,grasp,2026-01-01T08:21:58.12,2026-01-01T08:22:00.99,r4,,,
e469,Task,harvest,2026-01-01T08:22:00.99,2026-01-01T08:22:28.05,r4,m7,m7_s1,t61
e358,Control,navigate,2026-01-01T08:22:02.75,2026-01-01T08:24:18.54,r5,,,
e351,Control,position,2026-01-01T08:22:19.98,2026-01-01T08:22:22.04,r7,,,
e333,Control,position,2026-01-01T08:22:21.37,2026-01-01T08:22:23.65,r1,,,
e352,Control,align_camera,2026-01-01T08:22:22.04,2026-01-01T08:22:23.73,r7,,,
e334,Control,align_camera,2026-01-01T08:22:23.65,2026-01-01T08:22:25.31,r1,,,
e353,Task,inspect,2026-01-01T08:22:23.73,2026-01-01T08:22:35.08,r7,m15,m15_s1,t135
e355,Control,position,2026-01-01T08:22:24.55,2026-01-01T08:22:26.22,r3,,,
e335,Task,inspect,2026-01-01T08:22:25.31,2026-01-01T08:22:37.31,r1,m14,m14_s3,t131
e356,Control,align_camera,2026-01-01T08:22:26.22,2026-01-01T08:22:27.99,r3,,,
e357,Task,inspect,2026-01-01T08:22:27.99,2026-01-01T08:22:40.14,r3,m15,m15_s2,t138
e495,Control,navigate,2026-01-01T08:22:28.05,2026-01-01T08:22:46.18,r4,,,
e374,Control,navigate,2026-01-01T08:22:35.08,2026-01-01T08:25:06.07,r7,,,
e370,Control,navigate,2026-01-01T08:22:37.31,2026-01-01T08:23:26.51,r1,,,
e362,Control,navigate,2026-01-01T08:22:40.14,2026-01-01T08:23:35.38,r3,,,
e496,Control,position,2026-01-01T08:22:46.18,2026-01-01T08:22:48.28,r4,,,
e497,Control,align_gripper,2026-01-01T08:22:48.28,2026-01-01T08:22:50.60,r4,,,
e498,Control,grasp,2026-01-01T08:22:50.60,2026-01-01T08:22:54.01,r4,,,
e499,Task,harvest,2026-01-01T08:22:54.01,2026-01-01T08:23:13.92,r4,m6,m6_s2,t54
e605,Control,position,2026-01-01T08:23:01.17,2026-01-01T08:23:03.21,r2,,,
e606,Control,activate_sprayer,2026-01-01T08:23:03.21,2026-01-01T08:23:05.64,r2,,,
e607,Task,spray,2026-01-01T08:23:05.64,2026-01-01T08:23:22.85,r2,m12,m12_s2,t110
e491,Control,position,2026-01-01T08:23:12.32,2026-01-01T08:23:14.49,r8,,,
e504,Control,navigate,2026-01-01T08:23:13.92,2026-01-01T08:25:18.10,r4,,,
e492,Control,align_gripper,2026-01-01T08:23:14.49,2026-01-01T08:23:16.35,r8,,,
e493,Control,grasp,2026-01-01T08:23:16.35,2026-01-01T08:23:19.75,r8,,,
e494,Task,harvest,2026-01-01T08:23:19.75,2026-01-01T08:23:48.19,r8,m7,m7_s3,t66
e621,Control,navigate,2026-01-01T08:23:22.85,2026-01-01T08:24:35.86,r2,,,
e371,Control,position,2026-01-01T08:23:26.51,2026-01-01T08:23:28.70,r1,,,
e372,Control,align_camera,2026-01-01T08:23:28.70,2026-01-01T08:23:30.89,r1,,,
e373,Task,inspect,2026-01-01T08:23:30.89,2026-01-01T08:23:40.89,r1,m16,m16_s1,t145
e363,Control,position,2026-01-01T08:23:35.38,2026-01-01T08:23:37.61,r3,,,
e609,Control,position,2026-01-01T08:23:36.90,2026-01-01T08:23:39.15,r6,,,
e364,Control,align_camera,2026-01-01T08:23:37.61,2026-01-01T08:23:39.91,r3,,,
e610,Control,activate_sprayer,2026-01-01T08:23:39.15,2026-01-01T08:23:41.89,r6,,,
e365,Task,final_inspection,2026-01-01T08:23:39.91,2026-01-01T08:23:49.04,r3,m2,,t19
e396,Control,navigate,2026-01-01T08:23:40.89,2026-01-01T08:26:42.11,r1,,,
e611,Task,spray,2026-01-01T08:23:41.89,2026-01-01T08:24:00.05,r6,m13,m13_s1,t117
e509,Control,navigate,2026-01-01T08:23:48.19,2026-01-01T08:24:30.99,r8,,,
e378,Control,navigate,2026-01-01T08:23:49.04,2026-01-01T08:25:07.13,r3,,,
e612,Control,navigate,2026-01-01T08:24:00.05,2026-01-01T08:24:15.56,r6,,,
e613,Control,position,2026-01-01T08:24:15.56,2026-01-01T08:24:17.40,r6,,,
e614,Control,activate_sprayer,2026-01-01T08:24:17.40,2026-01-01T08:24:20.85,r6,,,
e359,Control,position,2026-01-01T08:24:18.54,2026-01-01T08:24:20.45,r5,,,
e360,Control,align_camera,2026-01-01T08:24:20.45,2026-01-01T08:24:22.33,r5,,,
e615,Task,spray,2026-01-01T08:24:20.85,2026-01-01T08:24:36.04,r6,m13,m13_s3,t122
e361,Task,inspect,2026-01-01T08:24:22.33,2026-01-01T08:24:33.75,r5,m15,m15_s3,t140
e510,Control,position,2026-01-01T08:24:30.99,2026-01-01T08:24:32.81,r8,,,
e511,Control,align_gripper,2026-01-01T08:24:32.81,2026-01-01T08:24:34.41,r8,,,
e418,Control,navigate,2026-01-01T08:24:33.75,2026-01-01T08:27:05.25,r5,,,
e512,Control,grasp,2026-01-01T08:24:34.41,2026-01-01T08:24:37.87,r8,,,
e622,Control,position,2026-01-01T08:24:35.86,2026-01-01T08:24:37.87,r2,,,
e625,Control,navigate,2026-01-01T08:24:36.04,2026-01-01T08:25:20.06,r6,,,
e513,Task,harvest,2026-01-01T08:24:37.87,2026-01-01T08:25:02.61,r8,m9,m9_s1,t80
e623,Control,activate_sprayer,2026-01-01T08:24:37.87,2026-01-01T08:24:41.08,r2,,,
e624,Task,spray,2026-01-01T08:24:41.08,2026-01-01T08:24:57.13,r2,m14,m14_s2,t129
e514,Control,navigate,2026-01-01T08:25:02.61,2026-01-01T08:27:11.39,r8,,,
e375,Control,position,2026-01-01T08:25:06.07,2026-01-01T08:25:07.73,r7,,,
e379,Control,position,2026-01-01T08:25:07.13,2026-01-01T08:25:09.28,r3,,,
e376,Control,align_camera,2026-01-01T08:25:07.73,2026-01-01T08:25:09.66,r7,,,
e380,Control,align_camera,2026-01-01T08:25:09.28,2026-01-01T08:25:11.11,r3,,,
e377,Task,inspect,2026-01-01T08:25:09.66,2026-01-01T08:25:19.86,r7,m16,m16_s2,t147
e381,Task,inspect,2026-01-01T08:25:11.11,2026-01-01T08:25:23.09,r3,m16,m16_s3,t150
e505,Control,position,2026-01-01T08:25:18.10,2026-01-01T08:25:20.33,r4,,,
e679,Control,navigate,2026-01-01T08:25:19.86,2026-01-01T08:26:49.48,r2,,,
e400,Control,navigate,2026-01-01T08:25:19.86,2026-01-01T08:26:52.76,r7,,,
e626,Control,position,2026-01-01T08:25:20.06,2026-01-01T08:25:21.74,r6,,,
e506,Control,align_gripper,2026-01-01T08:25:20.33,2026-01-01T08:25:22.61,r4,,,
e627,Control,activate_sprayer,2026-01-01T08:25:21.74,2026-01-01T08:25:24.24,r6,,,
e507,Control,grasp,2026-01-01T08:25:22.61,2026-01-01T08:25:25.65,r4,,,
e404,Control,navigate,2026-01-01T08:25:23.09,2026-01-01T08:26:44.26,r3,,,
e628,Task,spray,2026-01-01T08:25:24.24,2026-01-01T08:25:42.58,r6,m15,m15_s1,t136
e508,Task,harvest,2026-01-01T08:25:25.65,2026-01-01T08:25:47.33,r4,m8,m8_s1,t70
e665,Control,navigate,2026-01-01T08:25:42.58,2026-01-01T08:27:01.15,r6,,,
e523,Control,navigate,2026-01-01T08:25:47.33,2026-01-01T08:27:36.45,r4,,,
e397,Control,position,2026-01-01T08:26:42.11,2026-01-01T08:26:44.17,r1,,,
e398,Control,align_camera,2026-01-01T08:26:44.17,2026-01-01T08:26:45.91,r1,,,
e405,Control,position,2026-01-01T08:26:44.26,2026-01-01T08:26:45.92,r3,,,
e399,Task,inspect,2026-01-01T08:26:45.91,2026-01-01T08:26:55.99,r1,m17,m17_s1,t154
e406,Control,align_camera,2026-01-01T08:26:45.92,2026-01-01T08:26:47.87,r3,,,
e407,Task,inspect,2026-01-01T08:26:47.87,2026-01-01T08:26:57.90,r3,m17,m17_s3,t159
e680,Control,position,2026-01-01T08:26:49.48,2026-01-01T08:26:51.55,r2,,,
e681,Control,activate_sprayer,2026-01-01T08:26:51.55,2026-01-01T08:26:54.06,r2,,,
e401,Control,position,2026-01-01T08:26:52.76,2026-01-01T08:26:54.79,r7,,,
e682,Task,spray,2026-01-01T08:26:54.06,2026-01-01T08:27:14.96,r2,m16,m16_s2,t148
e402,Control,align_camera,2026-01-01T08:26:54.79,2026-01-01T08:26:56.53,r7,,,
e422,Control,navigate,2026-01-01T08:26:55.99,2026-01-01T08:28:52.36,r1,,,
e403,Task,inspect,2026-01-01T08:26:56.53,2026-01-01T08:27:07.18,r7,m17,m17_s2,t157
e434,Control,navigate,2026-01-01T08:26:57.90,2026-01-01T08:28:15.93,r3,,,
e666,Control,position,2026-01-01T08:27:01.15,2026-01-01T08:27:03.03,r6,,,
e667,Control,activate_sprayer,2026-01-01T08:27:03.03,2026-01-01T08:27:06.24,r6,,,
e419,Control,position,2026-01-01T08:27:05.25,2026-01-01T08:27:06.95,r5,,,
e668,Task,spray,2026-01-01T08:27:06.24,2026-01-01T08:27:22.25,r6,m15,m15_s3,t141
e420,Control,align_camera,2026-01-01T08:27:06.95,2026-01-01T08:27:09.09,r5,,,
e426,Control,navigate,2026-01-01T08:27:07.18,2026-01-01T08:28:24.60,r7,,,
e421,Task,inspect,2026-01-01T08:27:09.09,2026-01-01T08:27:19.32,r5,m18,m18_s1,t164
e515,Control,position,2026-01-01T08:27:11.39,2026-01-01T08:27:13.48,r8,,,
e516,Control,align_gripper,2026-01-01T08:27:13.48,2026-01-01T08:27:15.62,r8,,,
e693,Control,navigate,2026-01-01T08:27:14.96,2026-01-01T08:29:13.49,r2,,,
e517,Control,grasp,2026-01-01T08:27:15.62,2026-01-01T08:27:18.89,r8,,,
e518,Task,harvest,2026-01-01T08:27:18.89,2026-01-01T08:27:40.22,r8,m8,m8_s2,t73
e430,Control,navigate,2026-01-01T08:27:19.32,2026-01-01T08:28:23.36,r5,,,
e697,Control,navigate,2026-01-01T08:27:22.25,2026-01-01T08:30:33.02,r6,,,
e524,Control,position,2026-01-01T08:27:36.45,2026-01-01T08:27:38.14,r4,,,
e525,Control,align_gripper,2026-01-01T08:27:38.14,2026-01-01T08:27:40.23,r4,,,
e532,Control,navigate,2026-01-01T08:27:40.22,2026-01-01T08:28:36.76,r8,,,
e526,Control,grasp,2026-01-01T08:27:40.23,2026-01-01T08:27:42.66,r4,,,
e527,Task,harvest,2026-01-01T08:27:42.66,2026-01-01T08:28:10.66,r4,m10,m10_s1,t89
e541,Control,navigate,2026-01-01T08:28:10.66,2026-01-01T08:29:35.71,r4,,,
e435,Control,position,2026-01-01T08:28:15.93,2026-01-01T08:28:18.24,r3,,,
e436,Control,align_camera,2026-01-01T08:28:18.24,2026-01-01T08:28:20.40,r3,,,
e437,Task,inspect,2026-01-01T08:28:20.40,2026-01-01T08:28:30.01,r3,m19,m19_s2,t176
e431,Control,position,2026-01-01T08:28:23.36,2026-01-01T08:28:25.38,r5,,,
e427,Control,position,2026-01-01T08:28:24.60,2026-01-01T08:28:26.84,r7,,,
e432,Control,align_camera,2026-01-01T08:28:25.38,2026-01-01T08:28:27.19,r5,,,
e428,Control,align_camera,2026-01-01T08:28:26.84,2026-01-01T08:28:28.55,r7,,,
e433,Task,inspect,2026-01-01T08:28:27.19,2026-01-01T08:28:41.17,r5,m19,m19_s1,t173
e429,Task,inspect,2026-01-01T08:28:28.55,2026-01-01T08:28:42.56,r7,m18,m18_s3,t169
e456,Control,navigate,2026-01-01T08:28:30.01,2026-01-01T08:29:27.61,r3,,,
e533,Control,position,2026-01-01T08:28:36.76,2026-01-01T08:28:38.80,r8,,,
e534,Control,align_gripper,2026-01-01T08:28:38.80,2026-01-01T08:28:41.07,r8,,,
e535,Control,grasp,2026-01-01T08:28:41.07,2026-01-01T08:28:43.76,r8,,,
e442,Control,dock,2026-01-01T08:28:41.17,2026-01-01T08:28:43.17,r5,,,
e438,Control,navigate,2026-01-01T08:28:42.56,2026-01-01T08:30:22.36,r7,,,
e443,Control,recharge,2026-01-01T08:28:43.17,2026-01-01T08:29:13.17,r5,,,
e536,Task,harvest,2026-01-01T08:28:43.76,2026-01-01T08:29:05.31,r8,m8,m8_s3,t75
e423,Control,position,2026-01-01T08:28:52.36,2026-01-01T08:28:54.52,r1,,,
e424,Control,align_camera,2026-01-01T08:28:54.52,2026-01-01T08:28:56.51,r1,,,
e425,Task,inspect,2026-01-01T08:28:56.51,2026-01-01T08:29:07.22,r1,m18,m18_s2,t166
e550,Control,navigate,2026-01-01T08:29:05.31,2026-01-01T08:30:47.92,r8,,,
e449,Control,dock,2026-01-01T08:29:07.22,2026-01-01T08:29:09.22,r1,,,
e450,Control,recharge,2026-01-01T08:29:09.22,2026-01-01T08:29:39.22,r1,,,
e444,Control,undock,2026-01-01T08:29:13.17,2026-01-01T08:29:15.17,r5,,,
e694,Control,position,2026-01-01T08:29:13.49,2026-01-01T08:29:15.59,r2,,,
e445,Control,navigate,2026-01-01T08:29:15.17,2026-01-01T08:31:07.13,r5,,,
e695,Control,activate_sprayer,2026-01-01T08:29:15.59,2026-01-01T08:29:18.03,r2,,,
e696,Task,spray,2026-01-01T08:29:18.03,2026-01-01T08:29:33.71,r2,m17,m17_s1,t155
e457,Control,position,2026-01-01T08:29:27.61,2026-01-01T08:29:29.37,r3,,,
e458,Control,align_camera,2026-01-01T08:29:29.37,2026-01-01T08:29:31.36,r3,,,
e459,Task,inspect,2026-01-01T08:29:31.36,2026-01-01T08:29:43.61,r3,m20,m20_s3,t188
e726,Control,navigate,2026-01-01T08:29:33.71,2026-01-01T08:31:23.23,r2,,,
e542,Control,position,2026-01-01T08:29:35.71,2026-01-01T08:29:37.82,r4,,,
e543,Control,align_gripper,2026-01-01T08:29:37.82,2026-01-01T08:29:39.97,r4,,,
e451,Control,undock,2026-01-01T08:29:39.22,2026-01-01T08:29:41.22,r1,,,
e544,Control,grasp,2026-01-01T08:29:39.97,2026-01-01T08:29:42.50,r4,,,
e452,Control,navigate,2026-01-01T08:29:41.22,2026-01-01T08:30:34.67,r1,,,
e545,Task,harvest,2026-01-01T08:29:42.50,2026-01-01T08:30:02.04,r4,m9,m9_s3,t85
e479,Control,dock,2026-01-01T08:29:43.61,2026-01-01T08:29:45.61,r3,,,
e480,Control,recharge,2026-01-01T08:29:45.61,2026-01-01T08:30:15.61,r3,,,
e555,Control,navigate,2026-01-01T08:30:02.04,2026-01-01T08:31:45.85,r4,,,
e481,Control,undock,2026-01-01T08:30:15.61,2026-01-01T08:30:17.61,r3,,,
e482,Control,navigate,2026-01-01T08:30:17.61,2026-01-01T08:31:55.33,r3,,,
e439,Control,position,2026-01-01T08:30:22.36,2026-01-01T08:30:24.69,r7,,,
e440,Control,align_camera,2026-01-01T08:30:24.69,2026-01-01T08:30:26.49,r7,,,
e441,Task,inspect,2026-01-01T08:30:26.49,2026-01-01T08:30:40.19,r7,m19,m19_s3,t178
e698,Control,position,2026-01-01T08:30:33.02,2026-01-01T08:30:34.71,r6,,,
e453,Control,position,2026-01-01T08:30:34.67,2026-01-01T08:30:36.71,r1,,,
e699,Control,activate_sprayer,2026-01-01T08:30:34.71,2026-01-01T08:30:38.10,r6,,,
e454,Control,align_camera,2026-01-01T08:30:36.71,2026-01-01T08:30:38.76,r1,,,
e700,Task,spray,2026-01-01T08:30:38.10,2026-01-01T08:30:54.88,r6,m17,m17_s3,t160
e455,Task,inspect,2026-01-01T08:30:38.76,2026-01-01T08:30:52.46,r1,m20,m20_s2,t185
